Reference,Description,Price A,Category,Codigo de Barra,Rubro,Sub Rubro,Cant x Bulto,Stock,Comprado,Pendiente,Disponible,Temporada,Marca,Características,Observaciones,Price F,Tipo
1083305.42,New Zolo Basic Jeans - Reg Fit - Navy 42,10,,_601202123001,HOMBRES,JEANS,48,0,240,0,240,BASICO,ZOLO JEANS,Solid Color Solid Size Pack,,0,REGULAR
1083305.44,New Zolo Basic Jeans - Reg Fit - Navy 44,10,,_601202123001,HOMBRES,JEANS,48,0,240,0,240,BASICO,ZOLO JEANS,Solid Color Solid Size Pack,,0,REGULAR
1083306,Jeans Basico New - Regular Fit - Dk Gray,10,BASICO,_601202123018,HOMBRES,JEANS BASICO,24,0,336,12,324,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,MINIMO DE COMPRA 12 PZ,10,REGULAR
1083307.3,New Zolo Basic Jeans - Reg Fit - Blue Bl,10,,_601202165827,HOMBRES,JEANS,24,169,0,48,121,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,,0,REGULAR
1083307.32,New Zolo Basic Jeans - Reg Fit - Blue Bl,10,,_601202165827,HOMBRES,JEANS,24,244,0,73,171,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,,0,REGULAR
1083307.34,New Zolo Basic Jeans - Reg Fit - Blue Bl,10,,_601202165827,HOMBRES,JEANS,24,218,0,93,125,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,,0,REGULAR
1083307.36,New Zolo Basic Jeans - Reg Fit - Blue Bl,10,,_601202165827,HOMBRES,JEANS,24,205,0,92,113,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,,0,REGULAR
1083337,Pantalon Light Chino -  (1) -43 CAMEL,11,"BASICO, LIGHT CHINO",_601202123308,HOMBRES,PANTALON,24,1,720,360,361,BASICO,ZOLO JEANS,TALLAS 30/2 32/4 34/3 36/2 38/1 -,MINIMO DE COMPRA 12 PZ,11,"SLIM, CHINO"
1083338,Pantalon Light Chino -  (1) -08 LT BLUE,11,"BASICO, LIGHT CHINO",_601202123315,HOMBRES,PANTALON,24,55,336,240,151,BASICO,ZOLO JEANS,TALLAS 30/2 32/4 34/3 36/2 38/1 -,MINIMO DE COMPRA 12 PZ,11,"SLIM, CHINO"
1083339,Pantalon Light Chino -  (1) -28 BRICK,11,"BASICO, LIGHT CHINO",_601202123322,HOMBRES,PANTALON,24,264,0,0,264,BASICO,ZOLO JEANS,TALLAS 30/2 32/4 34/3 36/2 38/1 -,MINIMO DE COMPRA 12 PZ,11,"SLIM, CHINO"
1083340,Pantalon Light Chino -  (1) -37 ROYAL,11,"BASICO, LIGHT CHINO",_601202123339,HOMBRES,PANTALON,24,165,0,0,165,BASICO,ZOLO JEANS,TALLAS 30/2 32/4 34/3 36/2 38/1 -,MINIMO DE COMPRA 12 PZ,11,"SLIM, CHINO"
1083342,Pantalon Light Chino -  (1) -29 LT. CAME,11,"BASICO, LIGHT CHINO",_601202139965,HOMBRES,PANTALON,24,0,528,180,348,BASICO,ZOLO JEANS,LT CAMEL 30-38,MINIMO DE COMPRA 12 PZ,11,"SLIM, CHINO"
1083343,Pantalon Light Chino -  (1) -21 LT TAUPE,11,"BASICO, LIGHT CHINO",_601202139972,HOMBRES,PANTALON,24,109,0,0,109,BASICO,ZOLO JEANS,TAUPE 30-38,MINIMO DE COMPRA 12 PZ,11,"SLIM, CHINO"
1083344,Pantalon Light Chino -  (1) -42 COFFE,11,"BASICO, LIGHT CHINO",_601202139989,HOMBRES,PANTALON,24,20,384,331,73,BASICO,ZOLO JEANS,COFFE 30-38,MINIMO DE COMPRA 12 PZ,11,"SLIM, CHINO"
1083345,Pantalon Light Chino -  (1) -27 RED,11,"BASICO, LIGHT CHINO",_601202139996,HOMBRES,PANTALON,24,36,144,0,180,BASICO,ZOLO JEANS,RED 30-38,MINIMO DE COMPRA 12 PZ,11,"SLIM, CHINO"
1083346,Pantalon Light Chino -  (1) -48 DK NAVY,11,"BASICO, LIGHT CHINO",_601202140008,HOMBRES,PANTALON,24,116,0,24,92,BASICO,ZOLO JEANS,TALLAS 30/2 32/4 34/3 36/2 38/1 -,MINIMO DE COMPRA 12 PZ,11,"SLIM, CHINO"
1083353,Pantalon Heavy Chino (2) - 08 BROWN,11,"BASICO, HEAVY CHINO",_601202123353,HOMBRES,PANTALON,24,26,480,432,74,BASICO,ZOLO JEANS,TALLAS 30/2 32/4 34/3 36/2 38/1 -,MINIMO DE COMPRA 12 PZ,11,"SLIM, CHINO"
1083354,Pantalon Heavy Chino (2) - 03 KHAKI,11,"BASICO, HEAVY CHINO",_601202123360,HOMBRES,PANTALON,24,48,576,815,-191,BASICO,ZOLO JEANS,TALLAS 30/2 32/3 34/4 36/2 38/1 -,MINIMO DE COMPRA 12 PZ,11,"SLIM, CHINO"
1083355,Pantalon Heavy Chino (2) - 06 LT OLIVE,11,"BASICO, HEAVY CHINO",_601202123421,HOMBRES,PANTALON,24,132,0,48,84,BASICO,ZOLO JEANS,TALLAS 30/2 32/3 34/4 36/2 38/1 -,MINIMO DE COMPRA 12 PZ,11,"SLIM, CHINO"
1083356,Pantalon Heavy Chino (2) - 11 LT GREY,11,"BASICO, HEAVY CHINO",_601202123438,HOMBRES,PANTALON,24,101,240,528,-187,BASICO,ZOLO JEANS,TALLAS 30/2 32/4 34/3 36/2 38/1 -,MINIMO DE COMPRA 12 PZ,11,"SLIM, CHINO"
1083358,Pantalon Heavy Chino (2) - 22 TAUPE,11,"BASICO, HEAVY CHINO",_601202140022,HOMBRES,PANTALON,24,95,144,384,-145,BASICO,ZOLO JEANS,TALLAS 30/2 32/4 34/3 36/2 38/1 -,MINIMO DE COMPRA 12 PZ,11,"SLIM, CHINO"
1083359,Pantalon Heavy Chino (2) - 24 DK GRE,11,"BASICO, HEAVY CHINO",_601202140039,HOMBRES,PANTALON,24,8,288,144,152,BASICO,ZOLO JEANS,TALLAS 30/2 32/4 34/3 36/2 38/1 -,MINIMO DE COMPRA 12 PZ,11,"SLIM, CHINO"
1083366,Pantalon Light Chino -  (1) -05 PINK,11,"BASICO, LIGHT CHINO",_601202160204,HOMBRES,PANTALON,24,48,0,0,48,BASICO,ZOLO JEANS,TALLAS 30/2 32/4 34/3 36/2 38/1 -,MINIMO DE COMPRA 12 PZ,10.5,"SLIM, CHINO"
1083368,Pantalon Light Chino -  (1) -06 LT BLUE,11,"BASICO, LIGHT CHINO",_601202160228,HOMBRES,PANTALON,24,122,0,0,122,BASICO,ZOLO JEANS,TALLAS 30/2 32/4 34/3 36/2 38/1 -,MINIMO DE COMPRA 12 PZ,10.5,"SLIM, CHINO"
1083369,PANTALON LIGHT CHINO -  (1) -45 WINE,11,"BASICO, LIGHT CHINO",_601202160242,HOMBRES,PANTALON,24,93,0,0,93,BASICO,ZOLO JEANS,TALLAS 30/2 32/4 34/3 36/2 38/1 -,MINIMO DE COMPRA 12 PZ,10.5,"SLIM, CHINO"
1083377,Pantalon Light Chino -  (1) -22 NEW KHAK,11,"BASICO, LIGHT CHINO",_601202160266,HOMBRES,PANTALON,24,10,288,360,-62,BASICO,ZOLO JEANS,TALLAS 30/2 32/4 34/3 36/2 38/1 -,MINIMO DE COMPRA 12 PZ,10.5,"SLIM, CHINO"
1083378,Pantalon Light Chino -  (1) -13 NEW LT K,11,"BASICO, LIGHT CHINO",_601202160327,HOMBRES,PANTALON,24,0,336,192,144,BASICO,ZOLO JEANS,TALLAS 30/2 32/4 34/3 36/2 38/1 -,MINIMO DE COMPRA 12 PZ,10.5,"SLIM, CHINO"
1083401.28,New Zolo Basic Jeans - Slim Fit - Mid Bl,10,BASICO,_601202123025,HOMBRES,JEANS BASICO,48,181,0,0,181,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,MINIMO DE COMPRA 12 PZ,10,"SLIM, TALLA 28"
1083401.3,New Zolo Basic Jeans - Slim Fit - Mid Bl,10,BASICO,_601202143313,HOMBRES,JEANS BASICO,48,146,0,0,146,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,MINIMO DE COMPRA 12 PZ,10,"SLIM, TALLA 30"
1083401.32,New Zolo Basic Jeans - Slim Fit - Mid Bl,10,BASICO,_601202143320,HOMBRES,JEANS BASICO,24,137,144,48,233,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,MINIMO DE COMPRA 12 PZ,10,"SLIM, TALLA 32"
1083401.34,New Zolo Basic Jeans - Slim Fit - Mid Bl,10,BASICO,_601202143337,HOMBRES,JEANS BASICO,48,26,240,48,218,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,MINIMO DE COMPRA 12 PZ,10,"SLIM, TALLA 34"
1083401.36,New Zolo Basic Jeans - Slim Fit - Mid Bl,10,BASICO,_601202143344,HOMBRES,JEANS BASICO,24,0,288,48,240,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,MINIMO DE COMPRA 12 PZ,10,"SLIM, TALLA 36"
1083401.38,New Zolo Basic Jeans - Slim Fit - Mid Bl,10,BASICO,_601202143351,HOMBRES,JEANS BASICO,24,17,144,24,137,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,MINIMO DE COMPRA 12 PZ,10,"SLIM, TALLA 38"
1083402.28,New Zolo Basic Jeans - Slim Fit - Dk Blu,10,BASICO,_601202123032,HOMBRES,JEANS BASICO,24,204,0,0,204,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,MINIMO DE COMPRA 12 PZ,10,"SLIM, TALLA 28"
1083402.3,New Zolo Basic Jeans - Slim Fit - Dk Blu,10,BASICO,_601202143368,HOMBRES,JEANS BASICO,24,165,240,102,303,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,MINIMO DE COMPRA 12 PZ,10,"SLIM, TALLA 30"
1083402.32,New Zolo Basic Jeans - Slim Fit - Dk Blu,10,BASICO,_601202143375,HOMBRES,JEANS BASICO,24,75,432,199,308,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,MINIMO DE COMPRA 12 PZ,10,"SLIM, TALLA 32"
1083402.34,New Zolo Basic Jeans - Slim Fit - Dk Blu,10,BASICO,_601202143382,HOMBRES,JEANS BASICO,24,2,576,324,254,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,MINIMO DE COMPRA 12 PZ,10,"SLIM, TALLA 34"
1083402.36,New Zolo Basic Jeans - Slim Fit - Dk Blu,10,BASICO,_601202143399,HOMBRES,JEANS BASICO,24,0,480,264,216,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,MINIMO DE COMPRA 12 PZ,10,"SLIM, TALLA 36"
1083402.38,New Zolo Basic Jeans - Slim Fit - Dk Blu,10,BASICO,_601202143405,HOMBRES,JEANS BASICO,24,17,240,162,95,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,MINIMO DE COMPRA 12 PZ,10,"SLIM, TALLA 38"
1083403.28,New Zolo Basic Jeans - Slim Fit - Black,10,BASICO,_601202123049,HOMBRES,JEANS BASICO,24,71,240,72,239,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,MINIMO DE COMPRA 12 PZ,10,"SLIM, TALLA 28"
1083403.3,New Zolo Basic Jeans - Slim Fit - Black,10,BASICO,_601202143412,HOMBRES,JEANS BASICO,24,149,336,222,263,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,MINIMO DE COMPRA 12 PZ,10,"SLIM, TALLA 30"
1083403.32,New Zolo Basic Jeans - Slim Fit - Black,10,BASICO,_601202143429,HOMBRES,JEANS BASICO,24,124,624,336,412,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,MINIMO DE COMPRA 12 PZ,10,"SLIM, TALLA 32"
1083403.34,New Zolo Basic Jeans - Slim Fit - Black,10,BASICO,_601202143436,HOMBRES,JEANS BASICO,24,2,864,444,422,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,MINIMO DE COMPRA 12 PZ,10,"SLIM, TALLA 34"
1083403.36,New Zolo Basic Jeans - Slim Fit - Black,10,BASICO,_601202143443,HOMBRES,JEANS BASICO,24,7,672,300,379,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,MINIMO DE COMPRA 12 PZ,10,"SLIM, TALLA 36"
1083403.38,New Zolo Basic Jeans - Slim Fit - Black,10,BASICO,_601202143450,HOMBRES,JEANS BASICO,24,70,384,150,304,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,MINIMO DE COMPRA 12 PZ,10,"SLIM, TALLA 38"
1083404.28,New Zolo Basic Jeans - Slim Fit - Royal,10,BASICO,_601202161089,HOMBRES,JEANS BASICO,48,135,0,0,135,BASICO,ZOLO JEANS,Solid Color Packing Basic Jeans,MINIMO DE COMPRA 12 PZ,10,"SLIM, TALLA 28"
1083404.3,New Zolo Basic Jeans - Slim Fit - Royal,10,BASICO,_601202161140,HOMBRES,JEANS BASICO,48,364,0,62,302,BASICO,ZOLO JEANS,Solid Color Packing Basic Jeans,MINIMO DE COMPRA 12 PZ,10,"SLIM, TALLA 30"
1083404.32,New Zolo Basic Jeans - Slim Fit - Royal,10,BASICO,_601202161157,HOMBRES,JEANS BASICO,24,301,96,114,283,BASICO,ZOLO JEANS,Solid Color Packing Basic Jeans,MINIMO DE COMPRA 12 PZ,10,"SLIM, TALLA 32"
1083404.34,New Zolo Basic Jeans - Slim Fit - Royal,10,BASICO,_601202161164,HOMBRES,JEANS BASICO,24,141,240,186,195,BASICO,ZOLO JEANS,Solid Color Packing Basic Jeans,MINIMO DE COMPRA 12 PZ,10,"SLIM, TALLA 34"
1083404.36,New Zolo Basic Jeans - Slim Fit - Royal,10,BASICO,_601202161171,HOMBRES,JEANS BASICO,24,0,336,186,150,BASICO,ZOLO JEANS,Solid Color Packing Basic Jeans,MINIMO DE COMPRA 12 PZ,10,"SLIM, TALLA 36"
1083404.38,New Zolo Basic Jeans - Slim Fit - Royal,10,BASICO,_601202161188,HOMBRES,JEANS BASICO,24,53,240,88,205,BASICO,ZOLO JEANS,Solid Color Packing Basic Jeans,MINIMO DE COMPRA 12 PZ,10,"SLIM, TALLA 38"
1083405,New Zolo Basic Jeans - Slim Fit - Navy,10,BASICO,_601202123063,HOMBRES,JEANS BASICO,48,268,0,0,268,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,MINIMO DE COMPRA 12 PZ,10,SLIM
1083406,New Zolo Basic Jeans - Slim Fit - Dk Gra,10,BASICO,_601202123070,HOMBRES,JEANS BASICO,24,23,480,96,407,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,MINIMO DE COMPRA 12 PZ,10,SLIM
1083407.28,New Zolo Basic Jeans - Slim Fit - Blue B,10,,_601202165834,HOMBRES,JEANS,24,81,0,0,81,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,,0,REGULAR
1083407.3,New Zolo Basic Jeans - Slim Fit - Blue B,10,,_601202165834,HOMBRES,JEANS,24,192,0,0,192,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,,0,REGULAR
1083407.32,New Zolo Basic Jeans - Slim Fit - Blue B,10,,_601202165834,HOMBRES,JEANS,24,108,0,24,84,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,,0,REGULAR
1083407.34,New Zolo Basic Jeans - Slim Fit - Blue B,10,,_601202165834,HOMBRES,JEANS,24,135,0,24,111,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,,0,REGULAR
1083407.36,New Zolo Basic Jeans - Slim Fit - Blue B,10,,_601202165834,HOMBRES,JEANS,48,172,0,24,148,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,,0,REGULAR
1083407.38,New Zolo Basic Jeans - Slim Fit - Blue B,10,,_601202165834,HOMBRES,JEANS,24,60,0,0,60,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,,0,REGULAR
1083501,New Zolo Basic Jeans - Skinny Fit - Mid,10,BASICO,_601202139002,HOMBRES,JEANS BASICO,48,90,0,0,90,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,MINIMO DE COMPRA 12 PZ,10,SKINNY
1083502,New Zolo Basic Jeans - Skinny Fit - Dk B,10,BASICO,_601202139019,HOMBRES,JEANS BASICO,48,75,0,48,27,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,MINIMO DE COMPRA 12 PZ,10,SKINNY
1083503,New Zolo Basic Jeans - Skinny  Fit - Bla,10,BASICO,_601202139026,HOMBRES,JEANS BASICO,24,115,720,240,595,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,MINIMO DE COMPRA 12 PZ,10,SKINNY
1083504,New Zolo Basic Jeans - Skinny  Fit - Roy,10,BASICO,_601202139033,HOMBRES,JEANS BASICO,48,12,384,0,396,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,MINIMO DE COMPRA 12 PZ,10,SKINNY
1083505,New Zolo Basic Jeans - Skinny  Fit - Nav,10,BASICO,_601202139040,HOMBRES,JEANS BASICO,48,572,0,0,572,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,MINIMO DE COMPRA 12 PZ,10,SKINNY
1083506,New Zolo Basic Jeans - Skinny  Fit - Dk,10,BASICO,_601202139057,HOMBRES,JEANS BASICO,24,374,0,24,350,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,MINIMO DE COMPRA 12 PZ,10,SKINNY
1083507,New Zolo Basic Jeans - Skinny  Fit - Blu,10,,_601202165841,HOMBRES,JEANS,48,96,0,48,48,BASICO,ZOLO JEANS,Solid Color Size: 30/2 32/4 34/3 36/2 38,,0,REGULAR
1083896,Pantalon Light Chino -  (1) -12 LT GREY,11,"BASICO, LIGHT CHINO",_601202128068,HOMBRES,PANTALON,24,13,288,120,181,BASICO,ZOLO JEANS,TALLAS 30/2 32/4 34/3 36/2 38/1 -,MINIMO DE COMPRA 12 PZ,11,"SLIM, CHINO"
1083898,Pantalon Heavy Chino (2) - 10-RED,11,"BASICO, HEAVY CHINO",_601202128082,HOMBRES,PANTALON,24,0,240,0,240,BASICO,ZOLO JEANS,TALLAS 30/2 32/4 34/3 36/2 38/1 -,MINIMO DE COMPRA 12 PZ,11,"SLIM, CHINO"
1083899,Pantalon Heavy Chino (2) - 4-MUSTARD,11,"BASICO, HEAVY CHINO",_601202128099,HOMBRES,PANTALON,24,0,336,0,336,BASICO,ZOLO JEANS,TALLAS 30/2 32/4 34/3 36/2 38/1 -,MINIMO DE COMPRA 12 PZ,11,"SLIM, CHINO"
1083964,Pantalon Heavy Chino (2) - 15 WINE,11,"BASICO, HEAVY CHINO",_601202160334,HOMBRES,PANTALON,24,108,0,48,60,BASICO,ZOLO JEANS,TALLAS 30/2 32/4 34/3 36/2 38/1 -,MINIMO DE COMPRA 12 PZ,10.5,"SLIM, CHINO"
1084161,MENS SKINNY FIT 077 PANT - 01 BLACK,11,BASICO,_601202173648,HOMBRES,PANTALON,24,0,624,288,336,BASICO,ZOLO JEANS,SOLID COLOR SIZES: 28/1 30/3 32/4 34/3 36/1,MINIMO DE COMPRA 12 PZ,11,"SKINNY, CHINO"
1084162,Mens Skinny Fit 077 Pant - 5 Stone,11,,_601202173655,HOMBRES,JEANS,24,55,480,0,535,BASICO,ZOLO JEANS,Solid Color Sizes: 28/1 30/3 32/4 34/3 3,,0,REGULAR
1084163,Mens Skinny Fit 077 Pant - 6 Lt Grey,11,,_601202173662,HOMBRES,JEANS,24,67,336,24,379,BASICO,ZOLO JEANS,Solid Color Sizes: 28/1 30/3 32/4 34/3 3,,0,REGULAR
1084164,Mens Skinny Fit 077 Pant - 24 Lt Khaki,11,,_601202173679,HOMBRES,JEANS,24,242,144,0,386,BASICO,ZOLO JEANS,Solid Color Sizes: 28/1 30/3 32/4 34/3 3,,0,REGULAR
1084165,Mens Skinny Fit 077 Pant - 41 Blue,11,,_601202173686,HOMBRES,JEANS,24,0,480,528,-48,BASICO,ZOLO JEANS,Solid Color Sizes: 28/1 30/3 32/4 34/3 3,,0,REGULAR
1084166,Mens Skinny Fit 077 Pant - 42 Red,11,,_601202173693,HOMBRES,JEANS,24,0,384,48,336,BASICO,ZOLO JEANS,Solid Color Sizes: 28/1 30/3 32/4 34/3 3,,0,REGULAR
1084167,Mens Skinny Fit 077 Pant - 61 Olive,11,,_601202173709,HOMBRES,JEANS,24,359,336,0,695,BASICO,ZOLO JEANS,Solid Color Sizes: 28/1 30/3 32/4 34/3 3,,0,REGULAR
1084168,Mens Skinny Fit 077 Pant - 63 Br Khaki,11,,_601202173716,HOMBRES,JEANS,24,210,240,0,450,BASICO,ZOLO JEANS,Solid Color Sizes: 28/1 30/3 32/4 34/3 3,,0,REGULAR
1084169,Mens Skinny Fit 077 Pant - 67 Taupe,11,,_601202173723,HOMBRES,JEANS,24,21,576,0,597,BASICO,ZOLO JEANS,Solid Color Sizes: 28/1 30/3 32/4 34/3 3,,0,REGULAR
1084170,Mens Skinny Fit 077 Pant - 68 Lt Brown,11,,_601202173730,HOMBRES,JEANS,24,34,576,144,466,BASICO,ZOLO JEANS,Solid Color Sizes: 28/1 30/3 32/4 34/3 3,,0,REGULAR
1084171,Mens Skinny Fit 077 Pant - 73 Khaki,11,,_601202173747,HOMBRES,JEANS,24,19,576,456,139,BASICO,ZOLO JEANS,Solid Color Sizes: 28/1 30/3 32/4 34/3 3,,0,REGULAR
1084172,Mens Skinny Fit 077 Pant - 29 Pink,10.5,,_601202192380,HOMBRES,JEANS,24,136,0,0,136,MODA,ZOLO JEANS,Solid Color Sizes: 28/1 30/3 32/4 34/3 3,,0,REGULAR
1084173,Mens Skinny Fit 077 Pant - 32 Aqua,10.5,,_601202192793,HOMBRES,JEANS,24,121,0,0,121,BASICO,ZOLO JEANS,Solid Color Sizes: 28/1 30/3 32/4 34/3 3,,0,REGULAR
1084174,Mens Skinny Fit 077 Pant - 10 Mustard,10.5,,_601202193202,HOMBRES,JEANS,24,147,0,0,147,BASICO,ZOLO JEANS,Solid Color Sizes: 28/1 30/3 32/4 34/3 3,,0,REGULAR
1084175,Mens Skinny Fit 077 Pant - 37 Coral,10.5,,_601202193615,HOMBRES,JEANS,24,136,0,0,136,BASICO,ZOLO JEANS,Solid Color Sizes: 28/1 30/3 32/4 34/3 3,,0,REGULAR
1084305,Mens 2369 Dobby Chino - Olive 06,11,,_601202173181,HOMBRES,PANTALON,24,89,0,0,89,MODA,ZOLO JEANS,Tallas 30-38 (2-4-3-2-1) Olive 06,,0,REGULAR
1084342,Mens A1376 Peach Finish Chino - Brown 21,10,,_601202173594,HOMBRES,PANTALON,24,61,0,0,61,MODA,ZOLO JEANS,Tallas 30-38 (2-4-3-2-1) Brown 21,,0,REGULAR
1084344,Mens A1376 Peach Finish Chino - Olive 82,10,,_601202173617,HOMBRES,PANTALON,24,32,0,0,32,MODA,ZOLO JEANS,Tallas 30-38 (2-4-3-2-1) Olive 82,,0,REGULAR
1084463,Mens Skinny Fit Black Denim Jeans 30-36,9.5,,_601202167173,HOMBRES,JEANS,24,75,0,24,51,MODA,ZOLO JEANS,SIZE: 30-32-34-36  RANGE: 2-4-3-2-1,,0,REGULAR
1084516,Linen Pants - Assorted 4 Colors,10,,_601202220229,HOMBRES,PANTALON,48,383,0,144,239,MODA,ZOLO JEANS,4 Colors Color Sizes 30/2 32/3 34/4 36/2,,0,REGULAR
1084521,MENS 80966816 SLIM FIT JEANS,9.5,,_601202218561,HOMBRES,JEANS,24,272,0,48,224,MODA,ZOLO JEANS,SIZE: 30-32-34-36  RANGE: 3-4-3-2,,0,REGULAR
1084522,MENS 80966816 SLIM FIT JEANS,9.5,,_601202218974,HOMBRES,JEANS,24,446,0,48,398,MODA,ZOLO JEANS,SIZE: 30-32-34-36  RANGE: 3-4-3-2,,0,REGULAR
1084523,MENS 80966816 SLIM FIT JEANS,9.5,,_601202219384,HOMBRES,JEANS,24,154,0,24,130,MODA,ZOLO JEANS,SIZE: 30-32-34-36  RANGE: 3-4-3-2,,0,REGULAR
1084524,MENS 80966816 SLIM FIT JEANS,9.5,,_601202219797,HOMBRES,JEANS,24,471,0,0,471,MODA,ZOLO JEANS,SIZE: 30-32-34-36  RANGE: 3-4-3-2,,0,REGULAR
1084525,MENS 80966816 SLIM FIT JEANS,9.5,,_601202220205,HOMBRES,JEANS,24,318,0,48,270,MODA,ZOLO JEANS,SIZE: 30-32-34-36  RANGE: 3-4-3-2,,0,REGULAR
1084526,MENS 80966816 SLIM FIT JEANS,9.5,,_601202220618,HOMBRES,JEANS,24,223,0,24,199,MODA,ZOLO JEANS,SIZE: 30-32-34-36  RANGE: 3-4-3-2,,0,REGULAR
1084527,MENS 80966816 SLIM FIT JEANS,9.5,,_601202221028,HOMBRES,JEANS,24,393,0,24,369,MODA,ZOLO JEANS,SIZE: 30-32-34-36  RANGE: 3-4-3-2,,0,REGULAR
1084528,MENS 80966816 SLIM FIT JEANS,9.5,,_601202187416,HOMBRES,JEANS,24,129,0,0,129,MODA,ZOLO JEANS,SIZE: 30-32-34-36  RANGE: 3-4-3-2,,0,REGULAR
1084529,MENS 80966816 SLIM FIT JEANS,9.5,,_601202187829,HOMBRES,JEANS,24,459,0,0,459,MODA,ZOLO JEANS,SIZE: 30-32-34-36  RANGE: 3-4-3-2,,0,REGULAR
1084532,MENS 2028 SKINNY FIT CLASSIC JEANS,10,,_601202207510,HOMBRES,JEANS,24,84,0,24,60,MODA,ZOLO JEANS,SIZE: 30-32-34-36  RANGE: 3-4-3-2,,0,REGULAR
1084533,MENS 2028 SKINNY FIT CLASSIC JEANS,10,,_601202207923,HOMBRES,JEANS,24,355,0,0,355,MODA,ZOLO JEANS,SIZE: 30-32-34-36  RANGE: 3-4-3-2,,0,REGULAR
1084535,MENS 2028 SKINNY FIT CLASSIC JEANS,10,,_601202208333,HOMBRES,JEANS,24,326,0,0,326,MODA,ZOLO JEANS,SIZE: 30-32-34-36  RANGE: 3-4-3-2,,0,REGULAR
1084536,MENS 2028 SKINNY FIT FASHION JEANS,10,,_601202209156,HOMBRES,JEANS,24,284,0,0,284,MODA,ZOLO JEANS,SIZE: 30-32-34-36  RANGE: 3-4-3-2,,0,REGULAR
1084538,MENS 2028 SKINNY FIT FASHION JEANS,10,,_601202187843,HOMBRES,JEANS,24,414,0,0,414,MODA,ZOLO JEANS,SIZE: 30-32-34-36  RANGE: 3-4-3-2,,0,REGULAR
1084539,MENS 2028 SKINNY FIT FASHION JEANS,10,,_601202188253,HOMBRES,JEANS,24,42,0,0,42,MODA,ZOLO JEANS,SIZE: 30-32-34-36  RANGE: 3-4-3-2,,0,REGULAR
1084541,MENS 2028 SKINNY FIT FASHION JEANS,10,,_601202189076,HOMBRES,JEANS,24,53,0,0,53,MODA,ZOLO JEANS,SIZE: 30-32-34-36  RANGE: 3-4-3-2,,0,REGULAR
1084550,MENS 2028 REGULAR FIT CLASSIC JEANS,10,,_601202189489,HOMBRES,JEANS,24,220,0,0,220,MODA,ZOLO JEANS,SIZE: 30-32-34-36  RANGE: 3-4-3-2,,0,REGULAR
